,Aurora,Incenp,Survivin,Borealin,Sgo,CenpA,Ndc10,Ctf13,Cep3,Skp1,CenpT,CenpW,CenpS,CenpX,CenpC,CenpL,CenpN,CenpH,CenpI,CenpK,CenpM,CenpO,CenpP,CenpQ,CenpR,CenpU,Plk,Mis12,Nnf1,Dsn1,Nsl1,Cep57,SKAP,Astrin,Knl1,Zwint-1,Spc24,Spc25,Nuf2,Ndc80,Mps1,ARHGEF17,Ska1,Ska2,Ska3,Dam1,Duo1,Dad1,Dad2,Dad3,Dad4,Hsk3,Ask1,Spc19,Spc34,Rod,Zwilch,ZW10,Spindly,MadBub,Bub3,BugZ,CenpF,CenpE,Mad1,Mad2,Cdc20,Apc15,p31comet,TRIP13,HORMAD,Apc1,Apc2,Apc3,Apc4,Apc5,Apc6,Apc7,Apc8,Apc9,Apc10,Apc11,Apc12,Apc13,Apc16,Cdh1,NAG,RINT1,Nup107,Nup133,Nup160
Mad1,0.171416613377222,0.113546591160732,0.270428223940785,0.339693369028548,0.260245343859993,0.177829165448121,0.089611558738885,0.089611558738885,0.089611558738885,0,0.172525585902102,0.075897257881608,0.372020255781485,0.23426362652367,0.38134495630856,0.230322693798706,0.211248936063773,0.201665199291093,0.220796302623518,0.18232185867307,0.121386411874158,0.268501575911855,0.172525585902102,0.207119148667555,0.089611558738885,0.257946125232586,0.088864263757071,0.551308220856487,0.396176119710654,0.516412462742822,0.430249513208153,0.140348077885017,0.117041147196131,0.117041147196131,0.651372110038547,0.533084819887732,0.534140257581814,0.397413069062562,0.492344883158743,0.447758206852776,0.65442688990757,0.215813211981457,0.326730833338522,0.210272318485187,0.253973450057483,0.172525585902102,0.160354552780016,0.189666268553372,0.189666268553372,0.199109131443018,0.232876712328767,0.075897257881608,0.192028706141024,0.063474474112193,0.189666268553372,0.141819885638868,0.220796302623518,0.539346308013477,0.208433083081897,0.561412154917981,0.461664996394628,0.094147859776008,0.180071850484513,0.228250265819722,1,0.492344883158743,0.440025743043823,0.367183005828546,0.404751980058417,0.286723027499661,0.16623752914536,0.071838272134672,0.148513860688792,0.3262259819118,0.472045244207604,0.433151290138796,0.217630966391403,0.265419466968842,0.384802575761095,0.089611558738885,0.254736614485696,-0.04096226888216,0.20036937970996,0.334620024065019,0.140143514492228,0.312253125692013,0.606276119337728,0.606276119337728,0.44771084666084,0.52461861835537,0.59545737898789
Mad2,0.171416613377222,0.468379688538019,0.042432531625369,0.516412462742822,0.374499397261941,-0.03415262117878,0.089611558738885,0.089611558738885,0.089611558738885,0,0.172525585902102,0.150144575374486,0.255561740928151,0.177434175345422,0.25608566409042,0.230322693798706,0.211248936063773,0.201665199291093,0.220796302623518,0.18232185867307,0.121386411874158,0.268501575911855,0.172525585902102,0.207119148667555,0.089611558738885,0.257946125232586,0.012694894822439,0.30352924519065,0.456918625288097,0.398599733599973,0.255561740928151,0.201665199291093,0.117041147196131,0.117041147196131,0.397865126672194,0.359252813402602,0.472823136175738,0.113546591160732,0.27477840451249,-0.0509823700872,0.576104522764377,0.215813211981457,0.384960090765189,0.210272318485187,0.315918193973942,0.109148840060513,0.232876712328767,0.189666268553372,0.257946125232586,0.26622456900808,0.232876712328767,0.150144575374486,0.006194474391646,0.139643843046825,0.257946125232586,0.083270391567776,0.100361955737962,0.397413069062562,0.076327607889145,0.766251724955623,0.281013476066295,0.029956137201457,0.093406253994641,0.228250265819722,0.492344883158743,1,0.440025743043823,0.367183005828546,0.461581431236666,0.286723027499661,0.16623752914536,-0.03415262117878,0.447758206852776,0.3262259819118,0.606276119337728,0.498232452263156,0.406875284992623,0.322704244012477,0.226664530927768,0.089611558738885,0.006884773364478,0.098154870717637,0.258918873781053,0.392092928961682,0.140143514492228,-0.16085767081104,0.472045244207604,0.337814369077479,0.528460297962394,0.714748855880135,0.59545737898789
Cdc20,0.158507364868665,0.089087080637475,0.244472419402264,0.351250086657104,0.149403576166799,-0.07761505257063,0.049629166698547,0.049629166698547,0.049629166698547,0,0.165748386032949,0.12427395320024,0.335029697130245,0.255635568872855,0.124483824360728,0.193727298912223,0.184276546074793,0.179605302026775,0.188982236504614,0.170346285967312,0.142857142857143,0.21320071635561,0.165748386032949,0.114707866935281,0.049629166698547,0.142857142857143,0.239045721866879,0.408248290463863,0.38761618312284,0.351250086657104,0.335029697130245,0.179605302026775,0.064820372355216,0.064820372355216,0.430945803685667,0.327326835353989,0.301480328402086,-0.02227177015937,-0.01517330148427,0.073043588723847,0.499798563075152,0.119522860933439,0.21320071635561,0.030457245193659,0.174963553055941,0.165748386032949,0.128973062616293,0.142857142857143,0.142857142857143,0.147441956154897,0.128973062616293,0.12427395320024,0.174963553055941,0.119522860933439,0.142857142857143,0.116374039918131,0.094491118252307,0.200445931434318,0.152017248026265,0.5,0.188982236504614,0.040291148201269,0.099728383382463,0.157242725508288,0.440025743043823,0.440025743043823,1,0.203355313327797,0.166460370428836,0.040291148201269,0.01282895014477,0.255020887017795,0.542609516234293,0.642857142857143,0.484452141651805,0.456151876200779,0.653305258008149,0.305624922751063,0.694808333779651,0.049629166698547,0.129640744710433,-0.02910650088071,0.208248281958761,0.312640945658523,0.077615052570633,0.05939138709165,0.273820775716238,0.379136458684021,0.397024037306955,0.430945803685667,0.397697454487859
Apc15,0.052212642232526,0.265157211148662,0.322539697781679,0.196172248803828,0.479483374289553,0.220968066682364,0.244051487450181,0.244051487450181,0.244051487450181,0,0.403244113704582,0.369886796303139,0.228601719238177,0.195410286351026,0.332358099817859,0.273342214661783,0.412797123159051,0.335353903578894,0.391292790435615,0.379837828363268,0.203355313327797,0.480851892190648,0.454722085666869,0.50045847239471,0.244051487450181,0.480658013320248,0.030934411244487,0.296857459536132,0.327277400432873,0.244019138755981,0.275898626666765,0.185938798023941,0.318754259696818,0.318754259696818,0.420403437692011,0.05647824947249,0.112891413085964,0.092228595182143,0.190463912114273,0.156640092463352,0.262952756681966,0.402147346178335,0.291664262476295,0.197070447619118,0.155975953315595,0.145854253893147,0.221880639885699,0.203355313327797,0.147894773329307,0.23441336786115,0.280787004457124,0.188963906807038,0.155975953315595,0.278409701200386,0.258815853326287,0.072920765080851,0.146734796413356,0.322800083137502,0.157377895072927,0.406710626655595,0.195646395217807,0.093851891128866,0.279231191897456,0.027131273454519,0.367183005828546,0.367183005828546,0.203355313327797,1,0.287730106674346,0.145991830644903,0.212501483455933,0.134876612130794,0.237660829944395,0.203355313327797,0.365248735969699,0.287218984252277,0.253628636750894,0.107018425242984,0.141292966418526,0.244051487450181,0.083882699920215,0.167614230946952,0.310705868605366,0.230300617385222,0.381672115178629,0.176771474099108,0.201704525834013,0.419763472681594,0.247051936079812,0.368925465729724,0.41172162419587
p31comet,-0.00959461624427,0.200197823985058,0.063027574703091,0.358508635588891,0.084557233749202,0.111664248472365,-0.17761772366336,-0.17761772366336,-0.17761772366336,0,0.05242202170035,0.078867999084152,0.169842464625473,0.064819396338446,0.118876682273045,0.196088146178115,0.102072848781803,0.02989716510636,0.125832212372112,0.077433435242075,0.237800529184051,0.195192086211365,0.102084989626998,0.080468894803411,0.194140302608791,0.130790291051228,-0.04973954926424,0.286390895556833,0.278717053409381,0.220028905103911,0.124213145770868,0.174044211154881,0.253565545049234,0.253565545049234,0.34488172171283,0.099892734817926,0.210347911641175,0.088976810660026,0.23426362652367,0.142432393226671,0.287778589890166,0.467551763083822,0.514597318193598,0.377709361629783,0.441721550774099,-0.19589281793289,-0.17743417534542,-0.19024042334724,-0.19024042334724,-0.15953107714893,-0.12060472416717,-0.21203855491477,-0.18930923604604,-0.24869774632118,-0.13673530428083,0.218186130511445,0.267393451290737,0.422639850635123,0.232344508110951,0.457766018679299,0.267393451290737,0.375585249456837,0.322206895196754,0.047986917614807,0.404751980058417,0.461581431236666,0.166460370428836,0.287730106674346,1,0.52649003718503,0.162298896291668,-0.05444785669314,0.22059651146082,0.166460370428836,0.475087053927023,0.407421941748752,0.244686229315071,0.477321931624795,0.053698381572644,-0.17761772366336,-0.05934512756471,0.113253719719725,0.080545347244879,0.232188846329329,0.303616014441388,0.096391544881695,0.264716402741625,0.422494391130673,0.329740769592943,0.394544689639477,0.498642003738217
TRIP13,-0.00812820110953,0.201007563051842,0.097539761936374,0.062567927419244,0.134839972492648,0.106324785916271,0.111978502191171,0.111978502191171,0.111978502191171,0,0.037397879600338,-0.04819372505975,0.085901016593006,-0.07712911372774,0.170002313846861,0.066976185572698,0.093192957260757,0.079601542258639,0.106600358177805,0.107175371773021,0.141019018704442,0.120261423230209,0.037397879600338,0.120164503330062,0.111978502191171,0.141019018704442,-0.06741998624632,0.153522062157279,0.175632880991427,0.114707866935281,0.13744162654881,0.133875321071348,0.146254484825426,0.146254484825426,0.299183036802706,0.22566773346211,0.083219794179486,0.075377836144441,0.158339582350559,0.076518261519052,0.157138196662389,0.269679944985297,0.377964473009227,0.326423863053424,0.339941709062547,-0.2430862174022,-0.15833958235056,-0.10072787050317,-0.16116459280508,-0.14257453695653,-0.02995613720146,-0.11391244105033,-0.20835137007059,-0.20225995873897,-0.10072787050317,0.210751184763686,0.266500895444513,0.263822426505543,0.226066316778762,0.22160131510698,0.266500895444513,0.318181818181818,0.225017580185205,0.133045289097544,0.286723027499661,0.286723027499661,0.040291148201269,0.145991830644903,0.52649003718503,1,0.517410024681155,-0.17512317680327,0.076518261519052,0.040291148201269,0.201980594021747,0.107530180235025,0.301511344577764,0.385355109299547,0.027994625547793,0.111978502191171,-0.03656362120636,-0.00410457019212,-0.04836912437199,0.14583059481804,0.17512317680327,0.050251890762961,0.261386651086967,0.261386651086967,0.252541347028462,0.243086217402199,0.408862467055737
HORMAD,-0.14493188507995,0.084002688129031,0.132796568238318,-0.013281342716,0.069767553495427,0.163298020945622,0.124791260639215,0.124791260639215,0.124791260639215,0,-0.01190771557356,-0.00139501630616,0.103935371716301,0.018151850243147,0.207105266180481,-0.11897457107703,0.001141277403938,0.036866359447005,0.016971105832553,0.110613039891848,0.01282895014477,0.142227350769676,0.041677004507458,0.155987639649312,0.124791260639215,0.128289501447696,-0.2361363349076,-0.07332355751068,-0.00114127740394,0.036523692468988,0.103935371716301,0.296082949308756,0.162989155760853,0.162989155760853,0.17266187581661,0.137175815292184,0.014976958525346,0.204006528313361,-0.01771383507287,-0.12556772278986,0.175118199228945,0.107334697685273,0.388390073255652,0.289924984261262,0.387567375413577,-0.22624659589763,-0.10492040773928,0.01282895014477,-0.16036187680962,-0.13997288735213,-0.16623752914536,-0.12694648386073,-0.18854629074174,-0.15026857675938,-0.16036187680962,0.226615120265253,0.322451010818512,0.084002688129031,0.214701679449605,0.044901325506694,0.220624375823192,0.083219794179486,0.177489123597034,0.018827751470953,0.16623752914536,0.16623752914536,0.01282895014477,0.212501483455933,0.162298896291668,0.517410024681155,1,-0.10554628183071,0.043105337674131,0.01282895014477,0.139972887352128,0.04646622729574,0.096003072147464,0.187278098843626,0.00891366147423,0.124791260639215,0.046568330217387,-0.05358373928664,-0.16941130349927,0.008638764841682,0.105546281830707,0.016000512024577,0.253464417637637,0.139972887352128,0.201785398800211,0.011907715573559,0.222350230414747
Apc1,0.138683374971103,-0.04148699068225,0.265646355575673,0.123397751523918,0.176258689560086,0.070567986230637,0.053927585352822,0.053927585352822,0.053927585352822,0,-0.00514582787818,0.135037411751159,0.023639406868625,0.111664248472365,0.181031969032352,0.035892755878016,0.022686936390068,-0.07368325335351,0.117342929769771,0.093567085117845,0.155230105141267,-0.02363940686862,0.087479073929026,0.124642799714259,0.053927585352822,0.055439323264738,0.20408900896431,0.172010867999501,0.066088032092807,0.037306296972347,0.108741271595674,0.105546281830707,0.070434512511974,0.070434512511974,0.097770729685382,0.101621958135115,-0.10554628183071,-0.14520446738788,-0.03415262117878,0.05507302493642,-0.01017492242565,0.129874823886379,-0.02363940686862,-0.10874127159567,-0.08147883221029,0.180103975736229,0.140143514492228,0.055439323264738,0.055439323264738,0.062123025252431,0.034152621178778,0.026525205879692,0.190117275157343,0.129874823886379,0.055439323264738,0.055145039906732,0.029335732442443,0.165947962729004,0.165183573760822,0.144142240488319,0.029335732442443,0.012508798343091,0.108365932066198,-0.11390775579564,0.071838272134672,-0.03415262117878,0.255020887017795,0.134876612130794,-0.05444785669314,-0.17512317680327,-0.10554628183071,1,0.346636098129232,0.255020887017795,0.23214393646961,0.210311824431396,0.179776959623088,0.080930792816514,0.408308860528507,0.053927585352822,0.110682805375959,0.154748527826261,0.140714929417179,0.171726091987518,0.08433734939759,0.179776959623088,0.035965961988249,0.23214393646961,0.116703774295201,0.097770729685382,0.073683253353512
Apc2,0.122094711383948,0.331869244013288,0.050522648083624,0.410505069903956,0.279372118307831,0.05507302493642,0.058001479056574,0.058001479056574,0.058001479056574,0,0.106540341081083,0.14523864842632,0.311458908822176,0.22059651146082,0.40390931617652,0.226408594341219,0.215363523887012,0.125567722789861,0.220863052149693,0.199083264845299,0.166956774225936,0.16907769336061,0.193709711056515,0.134058788092967,0.058001479056574,0.166956774225936,0.069843029576958,0.221519407392074,0.453006033003715,0.410505069903956,0.231369475125045,0.209904253021858,0.075755401907857,0.075755401907857,0.329306508796075,0.143454760439251,0.043105337674131,-0.05856516070823,0.048765745300797,0.039634146341463,0.189118647488293,0.139686059153916,0.249167127057741,0.088988259663479,0.204479452977299,0.019370971105651,0.150730485475192,0.166956774225936,0.073043588723847,0.080003408501847,0.050982370087197,0.043117723751564,-0.05111986324432,0.139686059153916,0.073043588723847,0.243379229757496,0.138039407593558,0.527086446374045,0.177662165500185,0.584348709790777,0.138039407593558,0.253098865024556,0.116552304318125,0.107198681070546,0.148513860688792,0.447758206852776,0.542609516234293,0.237660829944395,0.22059651146082,0.076518261519052,0.043105337674131,0.346636098129232,1,0.542609516234293,0.566177967859222,0.533103520653135,0.546608166610121,0.35718305857898,0.594515160329885,0.058001479056574,0.094694252384821,0.316780448648655,0.243379229757496,0.365382666446653,0.090708511659986,0.156173761888606,0.381554717470346,0.289243092275907,0.5380436755581,0.503645248746939,0.464787988834113
Apc3,0.158507364868665,0.089087080637475,0.155031290352655,0.351250086657104,0.239045721866879,-0.07761505257063,0.049629166698547,0.049629166698547,0.049629166698547,0,0.06629935441318,0.12427395320024,0.152286225968293,0.166460370428836,0.321037231246087,0.193727298912223,0.184276546074793,0.083388175941003,0.188982236504614,0.170346285967312,0.142857142857143,0.121828980774635,0.165748386032949,0.114707866935281,0.049629166698547,0.142857142857143,0,0.408248290463863,0.38761618312284,0.351250086657104,0.335029697130245,0.179605302026775,0.064820372355216,0.064820372355216,0.331496772065898,0.236402714422325,0.205263202316314,0.089087080637475,0.212426220779777,0.229565564560663,0.376897277073066,0.119522860933439,0.21320071635561,0.121828980774635,0.174963553055941,0.165748386032949,0.128973062616293,0.142857142857143,0.035714285714286,0.042126273187113,0.01517330148427,0.007767122075015,0.174963553055941,0.119522860933439,0.035714285714286,0.208248281958761,0.094491118252307,0.311804782231162,0.152017248026265,0.5,0.047245559126153,0.040291148201269,0.099728383382463,0.288278330098527,0.3262259819118,0.3262259819118,0.642857142857143,0.203355313327797,0.166460370428836,0.040291148201269,0.01282895014477,0.255020887017795,0.542609516234293,1,0.484452141651805,0.456151876200779,0.504826790279024,0.215735239588986,0.446662500286919,0.049629166698547,0.324101861776082,0.080042877421964,0.208248281958761,0.312640945658523,0.077615052570633,0.207869854820774,0.168505092748454,0.273820775716238,0.270314238166438,0.430945803685667,0.397697454487859
Apc4,0.135974609112401,0.380920029682232,0.082640883507402,0.506987051420627,0.334831004003865,0.13405494922893,-0.04390452852223,-0.04390452852223,-0.04390452852223,0,0.107528371571346,0.119100765933146,0.260459197005657,0.212123739945276,0.343898596427697,0.234036680829179,0.155525368097865,0.08701017321889,0.222911285030141,0.177745341973866,0.168505092748454,0.224533790522118,0.166180210610262,0.164295307933708,0.102443899885196,0.231694502529124,0.035245368842512,0.384088197940311,0.462828505062322,0.343442841284941,0.260459197005657,0.2005017035044,0.133801394982387,0.133801394982387,0.420338179778898,0.353919198648283,0.310210182780392,0.118216560935865,0.337814369077479,0.289243092275907,0.415570484773496,0.246717581897585,0.440086229423352,0.332310009972735,0.361157559257308,0.04887653253243,0.131993693877956,0.168505092748454,0.105315682967784,0.118012422360248,0.131993693877956,-0.01832319475895,0.017197979012253,0.035245368842512,0.105315682967784,0.213125589343045,0.167183463772606,0.380920029682232,0.19153542902891,0.652957234400259,0.139319553143838,0.261386651086967,0.205858071021063,0.170017283627176,0.472045244207604,0.606276119337728,0.484452141651805,0.365248735969699,0.475087053927023,0.201980594021747,0.139972887352128,0.23214393646961,0.566177967859222,0.484452141651805,1,0.760895389515271,0.429082332285732,0.365796895970273,0.336601385337074,-0.04390452852223,0.210259334972322,0.229596289327204,0.26731006120992,0.379408769878079,0.160212012493111,0.253946686454821,0.440993788819876,0.440993788819876,0.445885196829293,0.537641857856731,0.593939008494165
Apc5,0.368090198643912,0.280214991161967,0.229041278063127,0.452854472103283,0.421517298844518,0.115195923934785,-0.03311293843843,-0.03311293843843,-0.03311293843843,0,0.192739992314383,0.205810546262938,0.316431577261279,0.254426219534339,0.30100177588514,0.317481948402904,0.240450271036765,0.17363695463145,0.306219331590258,0.261034735103711,0.251904767454161,0.310625493274833,0.249614088407152,0.181182334663643,0.10879965486912,0.251904767454161,0.01139235942823,0.339093034110506,0.413671373093477,0.452854472103283,0.420941089017297,0.228662750113248,0.142102610418038,0.142102610418038,0.489749160798842,0.353591627049406,0.321595204704728,0.025474090105633,0.237907803765716,0.354076218941261,0.381107669464905,0.262024266849295,0.415135005030852,0.258370737396824,0.383564251698769,0.135865896221614,0.217660331104804,0.251904767454161,0.190630634830176,0.202771594567394,0.152579168980444,0.072551919186216,0.105619141772125,0.125315953710532,0.190630634830176,0.246364234192101,0.252180626015507,0.471270666954218,0.273984638874896,0.605933089281632,0.198141920440756,0.222741087629694,0.218629777900041,0.369695127228222,0.433151290138796,0.498232452263156,0.456151876200779,0.287218984252277,0.407421941748752,0.107530180235025,0.04646622729574,0.210311824431396,0.533103520653135,0.456151876200779,0.760895389515271,1,0.314180444636145,0.310156665322251,0.316938125053525,-0.03311293843843,0.191529605346051,0.133859751616387,0.298906369446341,0.375931787651758,0.170151777555049,0.2292668109507,0.399520270484271,0.399520270484271,0.411436239620782,0.54662325689161,0.596724182113717
Apc6,0.107832773203438,0.203703703703704,0.081805303846413,0.284371501811608,0.223606797749979,-0.09680297825859,0.061898446059017,0.061898446059017,0.061898446059017,0,0.206724557648681,0.154996851658426,0.189934294099397,0.170538887098383,0.114401078830607,0.241620392998227,0.229833233276646,0.224007168344082,0.235702260395516,0.212459146399699,0.17817416127495,0.265908011739155,0.206724557648681,0.143065845879825,0.061898446059017,0.17817416127495,0.049690399499995,0.26671075473288,0.324936640149741,0.207514339159822,0.189934294099397,0.064002048098309,0.080845208345444,0.080845208345444,0.372104203767625,0.332646755192777,0.17600563227035,-0.07407407407407,0.028386647790183,0.026028960314768,0.265693713776818,0.149071198499986,0.265908011739155,0.113960576459638,0.218217890235992,0.124034734589208,0.066235511510427,0.089087080637475,0.089087080637475,0.096324605207001,0.160857670811037,0.154996851658426,0.056575008579702,0.049690399499995,0.17817416127495,0.030556616567607,0.078567420131839,0.203703703703704,0.017236256333167,0.534522483824849,0.117851130197758,0.217758193306163,0.124383147451339,0.087162726728082,0.217630966391403,0.406875284992623,0.653305258008149,0.253628636750894,0.244686229315071,0.301511344577764,0.096003072147464,0.179776959623088,0.546608166610121,0.504826790279024,0.429082332285732,0.314180444636145,1,0.231698406820952,0.557086014531156,0.061898446059017,0.080845208345444,0.009075546168622,0.183339699405642,0.314944889466093,0.096802978258586,0.012345679012346,0.166378863539366,0.429082332285732,0.284462793558456,0.372104203767625,0.336010752516124
Apc7,0.029014469134051,0.123323345565991,0.124563839756535,0.544398076236051,0.150414209399047,0.1646523026267,-0.2123507433382,-0.2123507433382,-0.2123507433382,0,-0.0584043540281,-0.06255729915942,0.360293443050915,0.118208252659432,0.23416152971381,0.114820615486995,-0.02079137918647,-0.04197612560288,0,-0.03627854685707,0.19775730295657,0.053660725560775,-0.0584043540281,-0.05774190136406,0.162385862552742,-0.07191174652966,-0.09024852563943,0.210397907692537,0.308672014075983,0.311749325707824,0.176313812556831,0.248627820878607,0.212091251497882,0.212091251497882,0.308708728434241,0.155616593641309,0.138844107763378,0.011211213233272,0.150849912881572,0.120811916872302,0.367073515814361,0.270745576918284,0.375625078925422,0.28363526367838,0.376759044007566,-0.25864785355301,-0.20813468992521,-0.12584555642691,-0.2337131762214,-0.20675476728755,-0.26541946696884,-0.29714717100726,-0.21039790769254,-0.3309112606779,-0.2337131762214,0.450145841651177,0.332956045908146,0.291491544065069,0.28869958157114,0.395514605913141,0.332956045908146,0.385355109299547,0.257853136456436,0.250651778285205,0.265419466968842,0.322704244012477,0.305624922751063,0.107018425242984,0.477321931624795,0.385355109299547,0.187278098843626,0.080930792816514,0.35718305857898,0.215735239588986,0.365796895970273,0.310156665322251,0.231698406820952,1,0.212350743338201,-0.2123507433382,-0.11420298157578,-0.01282023329641,0.126410818545878,0.205801862787673,0.253955246424233,0.08221556371066,0.259768810181788,0.312782853076031,0.278521111768402,0.308708728434241,0.429448054244866
Apc8,0.260312562725564,0.061898446059017,0.169861474379967,0.244051487450181,0.16609095970748,-0.05392758535282,0.03448275862069,0.03448275862069,0.03448275862069,0,0.11516335992622,0.086346578355269,0.232781425629767,0.177617723663362,0.154775871154961,0.134603341764834,0.128036879932896,0.124791260639215,0.131306432859723,0.1183580191185,0.099258333397093,0.14813363449167,0.11516335992622,0.07969998189672,0.03448275862069,0.099258333397093,0.08304547985374,0.283654314465588,0.269318954341609,0.244051487450181,0.232781425629767,0.124791260639215,0.045037734911105,0.045037734911105,0.299424735808171,0.227429413073671,0.142618583587674,-0.09284766908853,0.068526486094442,0.159504067405579,0.261871369089224,0.08304547985374,0.14813363449167,0.021161947784524,0.121566134770966,0.11516335992622,0.089611558738885,0.099258333397093,0.099258333397093,0.102443899885196,0.089611558738885,0.086346578355269,0.121566134770966,0.08304547985374,0.099258333397093,0.144692641800242,0.131306432859723,0.371390676354104,0.105622850806897,0.347404166889826,0.328266082149306,0.167967753286756,0.069292111888507,0.109253556109384,0.384802575761095,0.226664530927768,0.694808333779651,0.141292966418526,0.053698381572644,0.027994625547793,0.00891366147423,0.408308860528507,0.594515160329885,0.446662500286919,0.336601385337074,0.316938125053525,0.557086014531156,0.212350743338201,1,0.03448275862069,0.225188674555522,0.055614458292483,0.144692641800242,0.217225534524293,0.053927585352822,0.14442970747104,0.336601385337074,0.336601385337074,0.275855609831716,0.299424735808171,0.276323505701118
Apc9,0.040048086573164,0.092847669088526,-0.04557259068731,-0.24405148745018,0.20761369963435,0.053927585352822,1,1,1,0,0.299424735808171,0.07555325606086,0.14813363449167,0.194140302608791,0.1183580191185,-0.00434204328274,0.269318954341609,0.276323505701118,0.262612865719445,0.291342816291692,-0.09925833339709,0.232781425629767,0.299424735808171,0.432657044582197,-0.03448275862069,0.347404166889826,0.08304547985374,0.121566134770966,0.128036879932896,0.141292966418526,0.14813363449167,-0.12479126063921,-0.0450377349111,-0.0450377349111,0.11516335992622,0.151619608715781,0.124791260639215,0.092847669088526,0.089611558738885,0.058001479056574,0.07969998189672,-0.08304547985374,-0.14813363449167,-0.14813363449167,-0.12156613477097,0.299424735808171,0.384802575761095,0.347404166889826,0.347404166889826,0.336601385337074,0.384802575761095,0.39935292489312,0.283654314465588,0.4152273992687,0.347404166889826,-0.14469264180024,-0.13130643285972,0.092847669088526,-0.1056228508069,0.099258333397093,0.065653216429861,-0.30794088102572,-0.06929211188851,0.072835704072923,0.089611558738885,0.089611558738885,0.049629166698547,0.244051487450181,-0.17761772366336,0.111978502191171,0.124791260639215,0.053927585352822,0.058001479056574,0.049629166698547,-0.04390452852223,-0.03311293843843,0.061898446059017,-0.2123507433382,0.03448275862069,1,0.045037734911105,0.096061337050653,0.238317292376868,0.158741736767753,-0.05392758535282,0.061898446059017,0.102443899885196,0.102443899885196,0.076300487825794,0.11516335992622,0.124791260639215
Apc10,0.18307302333808,0,0.027055500681378,0.016776539984043,0.021693045781866,-0.07043451251197,0.045037734911105,0.045037734911105,0.045037734911105,0,0.150414209399047,0.11277677488692,0.105030098636329,0.134875289919805,0.273499609138834,0.073724534466343,0.167228240660618,0.162989155760853,0.171498585142509,0.154586735600211,0.129640744710433,0.193476497487974,0.150414209399047,0.104095693055445,0.045037734911105,0.129640744710433,0.021693045781866,0.264628062012482,0.144162276431567,0.21809501979256,0.204532297344429,0.058210412771733,0.058823529411765,0.058823529411765,0.066182252135581,0.198029508595335,0.046568330217387,0.242535625036333,0.130810693925087,0.2651439066775,0.02974162658727,0.108465228909328,0.093974298779873,0.193476497487974,0.158776837207489,0.042115978631733,-0.00688477336448,0.012964074471043,0.012964074471043,0.019114484997484,-0.00688477336448,-0.01409709686087,0.052925612402496,0.108465228909328,0.012964074471043,0.188982236504614,0.171498585142509,0.242535625036333,0.137953404700689,0.103712595768346,-0.08574929257125,-0.03656362120636,0.090502033233291,0.190260597661798,0.254736614485696,0.006884773364478,0.129640744710433,0.083882699920215,-0.05934512756471,-0.03656362120636,0.046568330217387,0.110682805375959,0.094694252384821,0.324101861776082,0.210259334972322,0.191529605346051,0.080845208345444,-0.11420298157578,0.225188674555522,0.045037734911105,1,0.112258306390197,-0.01111660214733,0.087297549278466,0.070434512511974,0.404226041727222,0.210259334972322,0.095572424987419,0.038329089686268,0.066182252135581,0.151347073206507
Apc11,-0.11156510953361,0.149746511782266,-0.12817003770828,0.001883305965696,0.188729904943586,0.053088911006089,0.096061337050653,0.096061337050653,0.096061337050653,0,0.138459004114091,0.169329235392261,0.089980139156415,0.058746581886702,0.150843223043244,0.145788294284522,0.240161848883836,0.1123951604549,0.19252140716413,0.1495083272641,0.14553250440357,0.18926856857039,0.199245883969057,0.14690476371897,0.096061337050653,0.14553250440357,-0.15828959769462,0.196064207227951,0.225920445445981,0.114881663907461,0.089980139156415,-0.06403910304988,0.125465165965514,0.125465165965514,-0.07767212425912,-0.14449797212627,0.064039103049885,-0.1225198732764,0.098154870717637,0.029764605913296,-0.0717830095445,0.231346335092137,0.133418827025029,0.133418827025029,0.10100277342046,-0.16547539516074,-0.02859630091774,-0.05093637654125,-0.18191563050446,-0.03647791512675,-0.09815487071764,-0.04431045412134,-0.13665081109827,0.085232860297103,-0.11642600352286,0.066140339283264,0.019252140716413,0.0816799155176,0.104181341123827,0.181915630504463,-0.09626070358206,0.057463982689656,0.193032494537131,-0.0427166649326,-0.04096226888216,0.098154870717637,-0.02910650088071,0.167614230946952,0.113253719719725,-0.00410457019212,-0.05358373928664,0.154748527826261,0.316780448648655,0.080042877421964,0.229596289327204,0.133859751616387,0.009075546168622,-0.01282023329641,0.055614458292483,0.096061337050653,0.112258306390197,1,0.178454122971827,0.10902360975342,0.150230322634253,0.099831007854844,0.036477915126752,0.036477915126752,0.174692002962529,0.226262275015709,0.122850524218146
